location,latitude,longitude,urbanization_index,industry_density,avg_pm25,source,risk_score
Caribbean Sea,17.0,-78.15,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,32.171667,34.791167,0.2,0.1,2.157764,Marine,0.1201
English Channel,50.7794,0.0541,0.2,0.1,0.0,Marine,0.12
Inner Seas off the West Coast of Scotland,56.075167,-6.454667,0.2,0.1,0.009373,Marine,0.12
Norwegian Sea,67.000717,13.824683,0.2,0.1,0.014854,Marine,0.12
Norwegian Sea,68.941433,15.367,0.2,0.1,0.029488,Marine,0.12
Mediterranean Sea,41.038333,18.533333,0.2,0.1,1.30491,Marine,0.12
Mediterranean Sea,40.038,1.625,0.2,0.1,3.417169,Marine,0.1201
Mediterranean Sea,44.125833,9.617667,0.2,0.1,0.017738,Marine,0.12
Gulf of Mexico,25.14,-84.23,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,21.5317,-87.3683,0.2,0.1,706.389134,Marine,0.1402
Gulf of Mexico,27.9899,-82.6316,0.2,0.1,1000.0,Marine,0.1486
Caribbean Sea,18.301,-64.8292,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.6365,-63.2573,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,19.03,-79.17,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,32.059167,34.748333,0.2,0.1,6.418523,Marine,0.1202
Celtic Sea,51.47506,-6.413245,0.2,0.1,10.9,Marine,0.1203
North Sea,56.981833,-2.086167,0.2,0.1,0.0,Marine,0.12
North Sea,56.004167,-2.9825,0.2,0.1,0.188642,Marine,0.12
Mediterranean Sea,39.9,19.223,0.2,0.1,5.4,Marine,0.1202
Mediterranean Sea,38.1185,10.761833,0.2,0.1,0.193801,Marine,0.12
Mediterranean Sea,42.045183,9.582533,0.2,0.1,0.7346,Marine,0.12
Gulf of Mexico,24.56,-83.17,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,27.6279,-82.6415,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.36,-63.8,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.63,-63.5,0.2,0.1,0.00432,Marine,0.12
Caribbean Sea,12.2,-61.78,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.946,-76.75783,0.2,0.1,5.73,Marine,0.1202
Caribbean Sea,17.98,-75.4,0.2,0.1,0.01728,Marine,0.12
Caribbean Sea,15.9,-74.97,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.5,-77.6,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,11.25,-66.87,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,12.13,-64.27,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.61,-76.39,0.2,0.1,0.145016,Marine,0.12
Coastal Waters of Southeast Alaska and British Columbia,57.175,-133.1069,0.2,0.1,0.009,Marine,0.12
North Sea,57.723833,-2.554333,0.2,0.1,0.030549,Marine,0.12
Inner Seas off the West Coast of Scotland,55.970833,-4.872333,0.2,0.1,0.230139,Marine,0.12
Greenland Sea,80.1349,6.14062,0.2,0.1,148.0,Marine,0.1242
Mediterranean Sea,43.7724,7.652,0.2,0.1,0.61915,Marine,0.12
Mediterranean Sea,43.015317,9.977433,0.2,0.1,45.836225,Marine,0.1213
Gulf of Alaska,60.4762,-147.4719,0.2,0.1,0.006,Marine,0.12
Mediterranean Sea,41.169333,8.834333,0.2,0.1,0.680946,Marine,0.12
Mediterranean Sea,39.8085,18.486833,0.2,0.1,0.156605,Marine,0.12
Mediterranean Sea,39.2555,1.766667,0.2,0.1,0.211163,Marine,0.12
Mediterranean Sea,39.774167,11.888333,0.2,0.1,2.92581,Marine,0.1201
Gulf of Mexico,27.5737,-82.6868,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.5,-64.37,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.37,-64.83,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,13.98,-61.7,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,12.95,-60.15,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.53,-76.7,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.44,-78.05,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,16.68,-82.41,0.2,0.1,0.019636,Marine,0.12
Caribbean Sea,19.93,-81.81,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,14.07,-68.7,0.2,0.1,0.038876,Marine,0.12
Caribbean Sea,14.97,-71.18,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.35,-81.78,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.5,-82.18,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,31.746667,34.593,0.2,0.1,10.223308,Marine,0.1203
Inner Seas off the West Coast of Scotland,57.6805,-6.056167,0.2,0.1,0.165077,Marine,0.12
Inner Seas off the West Coast of Scotland,56.803333,-6.842167,0.2,0.1,0.005078,Marine,0.12
Baffin Bay,73.405167,-57.967333,0.2,0.1,0.008161,Marine,0.12
Mediterranean Sea,37.912383,23.68495,0.2,0.1,0.49096,Marine,0.12
Mediterranean Sea,41.263153,1.963507,0.2,0.1,0.738667,Marine,0.12
Gulf of Mexico,27.6279,-82.6415,0.2,0.1,0.0,Marine,0.12
Gulf of California,24.53,-110.52,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,27.9185,-82.5379,0.2,0.1,2000.0,Marine,0.1771
Caribbean Sea,12.39,-63.05,0.2,0.1,0.0108,Marine,0.12
Caribbean Sea,12.81,-64.41,0.2,0.1,0.00864,Marine,0.12
Caribbean Sea,12.1,-68.34,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,14.79,-61.53,0.2,0.1,0.00864,Marine,0.12
Caribbean Sea,16.8,-75.32,0.2,0.1,0.00432,Marine,0.12
Caribbean Sea,17.03,-76.4,0.2,0.1,0.00648,Marine,0.12
Mediterranean Sea,36.957,25.362,0.2,0.1,0.978571,Marine,0.12
Mediterranean Sea,32.823667,35.035,0.2,0.1,0.338855,Marine,0.12
North Sea,58.169833,-3.324,0.2,0.1,0.008347,Marine,0.12
Inner Seas off the West Coast of Scotland,56.473167,-6.669667,0.2,0.1,0.436183,Marine,0.12
Mediterranean Sea,41.4995,18.8355,0.2,0.1,0.140056,Marine,0.12
Mediterranean Sea,42.154167,7.142833,0.2,0.1,0.332265,Marine,0.12
Mediterranean Sea,41.389383,2.203525,0.2,0.1,0.460667,Marine,0.12
Mediterranean Sea,42.7337,9.0328,0.2,0.1,0.918317,Marine,0.12
Mediterranean Sea,42.6659,9.6224,0.2,0.1,19.215964,Marine,0.1205
Gulf of California,31.29732,-113.541203,0.2,0.1,2115.655853,Marine,0.1804
Gulf of Mexico,27.729,-82.4987,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,13.67,-70.82,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,14.6,-62.17,0.2,0.1,0.002736,Marine,0.12
Gulf of Alaska,58.0042,-153.2685,0.2,0.1,0.014,Marine,0.12
North Sea,57.7155,-1.993833,0.2,0.1,0.0,Marine,0.12
North Sea,56.443167,-2.618667,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,36.144517,-5.245567,0.2,0.1,1.979281,Marine,0.1201
Mediterranean Sea,37.8,24.3,0.2,0.1,0.1,Marine,0.12
Mediterranean Sea,39.324283,2.815883,0.2,0.1,3.265685,Marine,0.1201
Mediterranean Sea,37.314,11.563,0.2,0.1,5.432309,Marine,0.1202
Coastal Waters of Southeast Alaska and British Columbia,47.5122,-122.4973,0.2,0.1,0.013,Marine,0.12
Gulf of Mexico,30.1863,-85.7392,0.2,0.1,0.008,Marine,0.12
Caribbean Sea,15.25,-62.1,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,14.58,-61.33,0.2,0.1,0.00432,Marine,0.12
Caribbean Sea,10.758064,-61.436573,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.97,-74.48,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,15.47,-75.38,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.48,-78.6,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.7156,-87.8752,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.83,-83.6,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,43.019233,6.348167,0.2,0.1,0.018919,Marine,0.12
Davis Strait,62.176667,-52.435,0.2,0.1,0.047716,Marine,0.12
Inner Seas off the West Coast of Scotland,55.7505,-4.8955,0.2,0.1,0.021562,Marine,0.12
Coastal Waters of Southeast Alaska and British Columbia,48.3996,-122.4946,0.2,0.1,0.002,Marine,0.12
Mediterranean Sea,43.2465,5.2947,0.2,0.1,0.108312,Marine,0.12
Mediterranean Sea,44.411064,8.751844,0.2,0.1,0.063966,Marine,0.12
Mediterranean Sea,37.299167,-1.209167,0.2,0.1,0.394101,Marine,0.12
Mediterranean Sea,37.2615,15.270167,0.2,0.1,0.333747,Marine,0.12
Mediterranean Sea,41.403637,2.2193,0.2,0.1,11.841333,Marine,0.1203
Gulf of Mexico,27.8589,-82.4686,0.2,0.1,0.0,Marine,0.12
Gulf of California,24.14189,-110.349147,0.2,0.1,1410.437236,Marine,0.1603
Caribbean Sea,13.98,-61.03,0.2,0.1,0.00648,Marine,0.12
Caribbean Sea,13.88,-61.71,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,13.2,-61.32,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.42,-66.22,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.68,-64.27,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,35.1845,30.4539,0.2,0.1,0.208805,Marine,0.12
Mediterranean Sea,43.210564,5.406093,0.2,0.1,0.249169,Marine,0.12
Mediterranean Sea,43.6011,7.4884,0.2,0.1,0.295986,Marine,0.12
Mediterranean Sea,42.838333,6.435,0.2,0.1,0.17167,Marine,0.12
North Sea,60.269833,-0.682333,0.2,0.1,0.0,Marine,0.12
Irish Sea and St. George's Channel,54.752667,-4.151167,0.2,0.1,0.037218,Marine,0.12
Inner Seas off the West Coast of Scotland,55.45,-4.848,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,42.8136,3.9276,0.2,0.1,0.118574,Marine,0.12
Mediterranean Sea,43.02,6.05,0.2,0.1,0.084035,Marine,0.12
Mediterranean Sea,43.3088,5.325,0.2,0.1,0.091036,Marine,0.12
Mediterranean Sea,36.731746,2.773019,0.2,0.1,0.640578,Marine,0.12
Mediterranean Sea,41.05585,9.787617,0.2,0.1,0.0615,Marine,0.12
Mediterranean Sea,41.397303,2.21315,0.2,0.1,9.202,Marine,0.1203
Caribbean Sea,21.54,-81.02,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,27.897,-82.4382,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,27.7084,-82.6092,0.2,0.1,1000.0,Marine,0.1486
Gulf of California,27.916643,-110.775325,0.2,0.1,2820.874471,Marine,0.2006
Gulf of California,31.022322,-114.832718,0.2,0.1,1410.437236,Marine,0.1603
Caribbean Sea,12.65,-68.65,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.02,-71.52,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.68,-64.95,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,17.52,-64.6,0.2,0.1,0.00864,Marine,0.12
Caribbean Sea,13.28,-61.38,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,18.95,-75.78,0.2,0.1,0.00648,Marine,0.12
Caribbean Sea,17.94839,-76.81881,0.2,0.1,0.72,Marine,0.12
Caribbean Sea,17.946306,-76.754944,0.2,0.1,1.48,Marine,0.12
Caribbean Sea,16.82,-81.21,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,15.57,-78.98,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.0,-79.5,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,16.68,-83.53,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,42.881833,5.9195,0.2,0.1,0.270176,Marine,0.12
Northwestern Passages,67.4561,-95.3573,0.2,0.1,0.003,Marine,0.12
Mediterranean Sea,38.303,15.6206,0.2,0.1,3.664856,Marine,0.1201
Mediterranean Sea,36.78695,2.86953,0.2,0.1,1.499804,Marine,0.12
Mediterranean Sea,38.94,11.450667,0.2,0.1,0.967838,Marine,0.12
Mediterranean Sea,41.575135,2.553135,0.2,0.1,0.741333,Marine,0.12
Mediterranean Sea,35.9477,-5.3356,0.2,0.1,0.014,Marine,0.12
Gulf of Mexico,21.29148,-89.634561,0.2,0.1,705.218618,Marine,0.1401
Gulf of Mexico,24.59,-83.34,0.2,0.1,0.013516,Marine,0.12
Gulf of Mexico,22.282206,-97.798196,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,27.729,-82.4987,0.2,0.1,1000.0,Marine,0.1486
Caribbean Sea,14.5984,-61.0695,0.2,0.1,0.004,Marine,0.12
Caribbean Sea,16.9733,-87.7025,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,13.88,-62.63,0.2,0.1,0.046332,Marine,0.12
Caribbean Sea,16.73,-69.02,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.02,-70.05,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,16.02,-71.78,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.97,-75.08,0.2,0.1,0.01728,Marine,0.12
Gulf of Alaska,59.6387,-153.3957,0.2,0.1,0.017,Marine,0.12
Inner Seas off the West Coast of Scotland,55.616667,-5.437333,0.2,0.1,0.0,Marine,0.12
North Sea,56.0065,-3.2035,0.2,0.1,0.008601,Marine,0.12
Caribbean Sea,20.3962,-87.3132,0.2,0.1,0.004,Marine,0.12
Gulf of Mexico,25.1508,-80.5131,0.2,0.1,0.002,Marine,0.12
Gulf of Mexico,20.480567,-97.006983,0.2,0.1,2115.655853,Marine,0.1804
Caribbean Sea,20.63028,-87.065838,0.2,0.1,1410.437236,Marine,0.1603
Caribbean Sea,13.85,-61.07,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.4,-85.1,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.05,-83.68,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.41,-68.23,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.03,-68.42,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.2,-63.0,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,15.48,-62.53,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.02,-79.13,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,18.14,-74.58,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,12.65,-62.57,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,14.09,-63.97,0.2,0.1,0.0,Marine,0.12
Inner Seas off the West Coast of Scotland,55.9395,-4.635833,0.2,0.1,0.107489,Marine,0.12
Greenland Sea,80.56276,8.03511,0.2,0.1,56.0,Marine,0.1216
Mediterranean Sea,44.28415,9.315583,0.2,0.1,1.02435,Marine,0.12
Mediterranean Sea,43.7453,7.4453,0.2,0.1,0.79316,Marine,0.12
Mediterranean Sea,42.9928,6.8771,0.2,0.1,0.42574,Marine,0.12
North Sea,57.720333,-3.551667,0.2,0.1,0.005857,Marine,0.12
Mediterranean Sea,37.962667,15.4195,0.2,0.1,0.171999,Marine,0.12
Mediterranean Sea,39.487,20.079,0.2,0.1,0.663333,Marine,0.12
Gulf of Mexico,24.17,-83.48,0.2,0.1,0.0031,Marine,0.12
Gulf of Mexico,27.6081,-82.5712,0.2,0.1,0.0,Marine,0.12
Gulf of California,23.5276,-108.5381,0.2,0.1,0.003,Marine,0.12
Gulf of California,25.297939,-108.533008,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,13.8,-72.48,0.2,0.1,0.0144,Marine,0.12
Caribbean Sea,15.75,-62.5,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,12.49,-61.68,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,11.87,-61.33,0.2,0.1,0.0108,Marine,0.12
Black Sea,42.884167,27.989167,0.2,0.1,0.536849,Marine,0.12
Gulf of Alaska,60.0661,-149.4395,0.2,0.1,0.006,Marine,0.12
North Sea,58.515167,0.444667,0.2,0.1,0.022677,Marine,0.12
Greenland Sea,73.666667,-12.916667,0.2,0.1,0.065916,Marine,0.12
Stellwagen Bank National Marine Sanctuary,42.4,-70.44,0.2,0.1,0.0108,Marine,0.12
Mediterranean Sea,43.0879,5.7908,0.2,0.1,0.352637,Marine,0.12
Mediterranean Sea,44.230539,9.106589,0.2,0.1,0.600998,Marine,0.12
Mediterranean Sea,36.6,-2.68,0.2,0.1,0.24,Marine,0.12
Mediterranean Sea,41.175724,1.526081,0.2,0.1,0.15,Marine,0.12
Gulf of Mexico,21.526733,-87.37755,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,27.9528,-82.6416,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.41,-63.33,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.68,-75.12,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.68,-81.45,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,10.78,-64.15,0.2,0.1,0.001348,Marine,0.12
Caribbean Sea,13.57,-64.43,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.6,-64.94,0.2,0.1,0.002272,Marine,0.12
Caribbean Sea,16.02,-76.55,0.2,0.1,0.007512,Marine,0.12
Inner Seas off the West Coast of Scotland,56.601667,-6.475333,0.2,0.1,0.05811,Marine,0.12
North Sea,56.038,-2.274,0.2,0.1,0.0,Marine,0.12
Inner Seas off the West Coast of Scotland,58.012,-6.204167,0.2,0.1,0.0,Marine,0.12
North Sea,57.7605,-3.717167,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,33.786893,10.270481,0.2,0.1,0.18485,Marine,0.12
Mediterranean Sea,36.97,0.016667,0.2,0.1,0.279617,Marine,0.12
Caribbean Sea,20.95,-83.48,0.2,0.1,0.00432,Marine,0.12
Gulf of Mexico,25.7853,-81.4186,0.2,0.1,0.003,Marine,0.12
Caribbean Sea,12.92,-61.08,0.2,0.1,0.00288,Marine,0.12
Caribbean Sea,13.12,-61.55,0.2,0.1,0.0108,Marine,0.12
Caribbean Sea,11.6,-61.65,0.2,0.1,0.005892,Marine,0.12
Caribbean Sea,12.301,-82.986,0.2,0.1,0.007,Marine,0.12
Caribbean Sea,14.1,-70.13,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.17,-64.72,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,13.99,-60.74,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.27,-76.58,0.2,0.1,0.00216,Marine,0.12
Mediterranean Sea,31.746667,34.593,0.2,0.1,2.36189,Marine,0.1201
North Sea,57.730167,-3.526833,0.2,0.1,0.022789,Marine,0.12
Mediterranean Sea,40.0025,17.944444,0.2,0.1,0.122164,Marine,0.12
Mediterranean Sea,37.141667,12.101333,0.2,0.1,0.172165,Marine,0.12
Coastal Waters of Southeast Alaska and British Columbia,47.8679,-122.635,0.2,0.1,0.003,Marine,0.12
Gulf of Mexico,20.974583,-97.3069,0.2,0.1,1410.437236,Marine,0.1603
Gulf of Mexico,24.68,-83.8,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,20.35,-79.97,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,27.8524,-82.4093,0.2,0.1,2.2,Marine,0.1201
Caribbean Sea,17.23,-66.87,0.2,0.1,0.00432,Marine,0.12
Caribbean Sea,13.15,-61.1,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.95,-77.34,0.2,0.1,0.047516,Marine,0.12
Caribbean Sea,17.95,-84.13,0.2,0.1,0.002276,Marine,0.12
Gulf of Mexico,18.437298,-93.221816,0.2,0.1,705.218618,Marine,0.1401
Caribbean Sea,12.47,-62.47,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,13.82,-69.73,0.2,0.1,0.0,Marine,0.12
Inner Seas off the West Coast of Scotland,55.967167,-4.8425,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,43.1363,3.0102,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,42.377821,3.158952,0.2,0.1,0.078,Marine,0.12
Mediterranean Sea,42.377821,3.158952,0.2,0.1,1.126667,Marine,0.12
North Sea,57.6935,-3.836,0.2,0.1,0.0,Marine,0.12
Inner Seas off the West Coast of Scotland,56.073,-6.6375,0.2,0.1,0.015236,Marine,0.12
Mediterranean Sea,36.925167,15.460167,0.2,0.1,0.167929,Marine,0.12
Caribbean Sea,17.2,-76.87,0.2,0.1,0.10434,Marine,0.12
Caribbean Sea,11.23,-64.97,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.33,-70.9,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.4,-66.73,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.91,-63.18,0.2,0.1,0.00864,Marine,0.12
Caribbean Sea,18.45,-76.28,0.2,0.1,0.001864,Marine,0.12
Caribbean Sea,17.13,-74.75,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,35.8531,26.9148,0.2,0.1,0.944321,Marine,0.12
Celtic Sea,51.2433,-4.6894,0.2,0.1,38.0,Marine,0.1211
Mediterranean Sea,43.130167,6.763333,0.2,0.1,0.172572,Marine,0.12
North Sea,54.8186,6.5933,0.2,0.1,8.0,Marine,0.1202
Greenland Sea,78.8495,9.39896,0.2,0.1,2.5,Marine,0.1201
Coastal Waters of Southeast Alaska and British Columbia,51.04,-129.04,0.2,0.1,0.0,Marine,0.12
Stellwagen Bank National Marine Sanctuary,42.65,-70.4,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,42.07,9.839167,0.2,0.1,0.03075,Marine,0.12
Gulf of Mexico,23.78,-83.14,0.2,0.1,0.00648,Marine,0.12
Caribbean Sea,17.28,-79.45,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,31.746667,34.593,0.2,0.1,4.020021,Marine,0.1201
Stellwagen Bank National Marine Sanctuary,42.41,-70.4,0.2,0.1,0.0,Marine,0.12
Stellwagen Bank National Marine Sanctuary,42.45,-70.45,0.2,0.1,0.0,Marine,0.12
Inner Seas off the West Coast of Scotland,55.2215,-5.445167,0.2,0.1,0.010857,Marine,0.12
North Sea,56.046,-2.880333,0.2,0.1,0.010026,Marine,0.12
Mediterranean Sea,33.786893,10.270481,0.2,0.1,0.988857,Marine,0.12
Mediterranean Sea,41.465446,2.282388,0.2,0.1,1.280667,Marine,0.12
Gulf of Mexico,27.9528,-82.6416,0.2,0.1,3.9,Marine,0.1201
Gulf of Mexico,26.4827,-82.1831,0.2,0.1,0.0,Marine,0.12
Gulf of California,24.52,-109.92,0.2,0.1,0.01728,Marine,0.12
Caribbean Sea,18.29,-64.06,0.2,0.1,0.00432,Marine,0.12
Caribbean Sea,15.32,-62.13,0.2,0.1,0.00864,Marine,0.12
Caribbean Sea,13.05,-61.3,0.2,0.1,0.00432,Marine,0.12
Caribbean Sea,12.83,-61.67,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,17.68,-76.33,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.27,-76.27,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.62,-83.95,0.2,0.1,0.030236,Marine,0.12
Caribbean Sea,9.3106,-79.9197,0.2,0.1,0.054,Marine,0.12
Caribbean Sea,11.98,-68.1,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.88,-78.57,0.2,0.1,0.01296,Marine,0.12
Caribbean Sea,18.9,-75.02,0.2,0.1,0.00216,Marine,0.12
Mediterranean Sea,37.924,23.32,0.2,0.1,0.416667,Marine,0.12
Mediterranean Sea,38.086,11.957,0.2,0.1,0.454545,Marine,0.12
Coastal Waters of Southeast Alaska and British Columbia,57.0525,-135.3491,0.2,0.1,0.0,Marine,0.12
North Sea,57.758167,-3.384833,0.2,0.1,0.034187,Marine,0.12
Inner Seas off the West Coast of Scotland,56.192833,-4.771,0.2,0.1,0.22464,Marine,0.12
Mediterranean Sea,36.408983,-2.395917,0.2,0.1,0.133021,Marine,0.12
Mediterranean Sea,40.218333,18.530278,0.2,0.1,0.30581,Marine,0.12
New York Bight,39.25,-74.0,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,21.289833,-97.420017,0.2,0.1,705.218618,Marine,0.1401
Caribbean Sea,12.78,-61.72,0.2,0.1,0.00216,Marine,0.12
Gulf of Mexico,18.437298,-93.221816,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,11.0,-66.07,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,13.11,-61.37,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,13.03,-61.83,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,12.7077,-61.3287,0.2,0.1,0.012,Marine,0.12
Caribbean Sea,18.76,-78.17,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.77,-77.93,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.14,-76.05,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.63,-81.67,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.38,-76.63,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,19.430959,-96.321492,0.2,0.1,2115.655853,Marine,0.1804
Caribbean Sea,17.2776,-87.8055,0.2,0.1,0.015,Marine,0.12
Caribbean Sea,10.53,-64.62,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,31.7495,34.5525,0.2,0.1,1.231094,Marine,0.12
English Channel,48.6732,-2.140833,0.2,0.1,0.518477,Marine,0.12
Mediterranean Sea,43.684967,10.173767,0.2,0.1,0.005725,Marine,0.12
North Sea,59.0235,-2.961,0.2,0.1,0.026625,Marine,0.12
North Sea,57.843333,-3.735,0.2,0.1,0.0,Marine,0.12
Inner Seas off the West Coast of Scotland,55.978833,-4.838667,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,38.65,0.286667,0.2,0.1,0.058727,Marine,0.12
Gulf of St. Lawrence,47.41,-56.17,0.2,0.1,0.0,Marine,0.12
New York Bight,39.095,-73.73,0.2,0.1,0.04,Marine,0.12
Gulf of Mexico,24.5,-83.11,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,27.8096,-82.446,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,27.6081,-82.5712,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,10.760339,-61.441728,0.2,0.1,0.555556,Marine,0.12
Caribbean Sea,13.9,-65.93,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.57,-74.14,0.2,0.1,0.0018,Marine,0.12
Caribbean Sea,17.02,-63.0,0.2,0.1,0.003928,Marine,0.12
Caribbean Sea,15.47,-61.0,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,32.726333,34.939,0.2,0.1,18.994889,Marine,0.1205
North Sea,56.9365,-1.841833,0.2,0.1,0.065269,Marine,0.12
North Sea,57.971333,-3.716833,0.2,0.1,0.0,Marine,0.12
North Sea,56.033,-3.239833,0.2,0.1,0.019803,Marine,0.12
Mediterranean Sea,38.854,17.137833,0.2,0.1,0.482652,Marine,0.12
Mediterranean Sea,41.539083,9.408967,0.2,0.1,0.051813,Marine,0.12
Mediterranean Sea,41.616667,2.78,0.2,0.1,1.986,Marine,0.1201
Coastal Waters of Southeast Alaska and British Columbia,49.4856,-124.3535,0.2,0.1,0.004,Marine,0.12
Mediterranean Sea,40.020556,17.950556,0.2,0.1,0.411627,Marine,0.12
New York Bight,39.59,-71.97,0.2,0.1,0.0,Marine,0.12
